selection,1,0.000000
selection,6,0.001000
selection,11,0.000000
selection,16,0.001000
selection,21,0.001000
selection,26,0.002000
selection,31,0.002000
selection,36,0.003000
selection,41,0.003000
selection,46,0.003000
selection,51,0.004000
selection,56,0.005000
selection,61,0.006000
selection,66,0.007000
selection,71,0.008000
selection,76,0.009000
selection,81,0.010000
selection,86,0.011000
selection,91,0.012000
selection,96,0.013000
selection,101,0.014000
selection,106,0.016000
selection,111,0.017000
selection,116,0.018000
selection,121,0.020000
selection,126,0.022000
selection,131,0.024000
selection,136,0.025000
selection,141,0.027000
selection,146,0.029000
selection,151,0.031000
selection,156,0.032000
selection,161,0.034000
selection,166,0.037000
selection,171,0.039000
selection,176,0.041000
selection,181,0.043000
selection,186,0.046000
selection,191,0.047000
selection,196,0.050000
selection,201,0.053000
selection,206,0.055000
selection,211,0.058000
selection,216,0.061000
selection,221,0.064000
selection,226,0.066000
selection,231,0.079000
selection,236,0.072000
selection,241,0.075000
selection,246,0.077000
selection,251,0.081000
selection,256,0.084000
selection,261,0.087000
selection,266,0.091000
selection,271,0.093000
selection,276,0.097000
selection,281,0.100000
selection,286,0.104000
selection,291,0.108000
selection,296,0.112000
selection,301,0.115000
selection,306,0.119000
selection,311,0.123000
selection,316,0.126000
selection,321,0.131000
selection,326,0.135000
selection,331,0.138000
selection,336,0.143000
selection,341,0.147000
selection,346,0.151000
selection,351,0.155000
selection,356,0.160000
selection,361,0.164000
selection,366,0.169000
selection,371,0.173000
selection,376,0.178000
selection,381,0.182000
selection,386,0.187000
selection,391,0.200000
selection,396,0.196000
selection,401,0.201000
selection,406,0.206000
selection,411,0.212000
selection,416,0.216000
selection,421,0.221000
selection,426,0.226000
selection,431,0.232000
selection,436,0.238000
selection,441,0.243000
selection,446,0.248000
selection,451,0.253000
selection,456,0.258000
selection,461,0.265000
selection,466,0.271000
selection,471,0.276000
selection,476,0.286000
selection,481,0.320000
selection,486,0.294000
selection,491,0.300000
selection,496,0.306000
selection,501,0.312000
selection,506,0.319000
selection,511,0.324000
selection,516,0.330000
selection,521,0.337000
selection,526,0.343000
selection,531,0.349000
selection,536,0.368000
selection,541,0.363000
selection,546,0.369000
selection,551,0.376000
selection,556,0.383000
selection,561,0.389000
selection,566,0.396000
selection,571,0.403000
selection,576,0.411000
selection,581,0.418000
selection,586,0.439000
selection,591,0.432000
selection,596,0.439000
selection,601,0.446000
selection,606,0.453000
selection,611,0.461000
selection,616,0.468000
selection,621,0.476000
selection,626,0.484000
selection,631,0.496000
selection,636,0.499000
selection,641,0.506000
selection,646,0.515000
selection,651,0.523000
selection,656,0.531000
selection,661,0.538000
selection,666,0.547000
selection,671,0.570000
selection,676,0.563000
selection,681,0.571000
selection,686,0.580000
selection,691,0.588000
selection,696,0.597000
selection,701,0.610000
selection,706,0.613000
selection,711,0.622000
selection,716,0.631000
selection,721,0.640000
selection,726,0.648000
selection,731,0.656000
selection,736,0.672000
selection,741,0.674000
selection,746,0.684000
selection,751,0.693000
selection,756,0.702000
selection,761,0.715000
selection,766,0.720000
selection,771,0.731000
selection,776,0.739000
selection,781,0.749000
selection,786,0.759000
selection,791,0.773000
selection,796,0.777000
selection,801,0.787000
selection,806,0.798000
selection,811,0.807000
selection,816,0.821000
selection,821,0.827000
selection,826,0.837000
selection,831,0.847000
selection,836,0.857000
selection,841,0.873000
selection,846,0.878000
selection,851,0.889000
selection,856,0.899000
selection,861,0.912000
selection,866,0.918000
selection,871,0.929000
selection,876,0.940000
selection,881,0.954000
selection,886,0.962000
selection,891,0.973000
selection,896,0.983000
selection,901,0.997000
selection,906,1.006000
selection,911,1.016000
selection,916,1.026000
selection,921,1.040000
selection,926,1.050000
selection,931,1.061000
selection,936,1.072000
selection,941,1.086000
selection,946,1.095000
selection,951,1.108000
selection,956,1.118000
selection,961,1.131000
selection,966,1.142000
selection,971,1.154000
selection,976,1.167000
selection,981,1.177000
selection,986,1.189000
selection,991,1.201000
selection,996,1.214000
selection,1001,1.225000
selection,1006,1.237000
selection,1011,1.250000
selection,1016,1.262000
selection,1021,1.275000
selection,1026,1.289000
selection,1031,1.298000
selection,1036,1.311000
selection,1041,1.324000
selection,1046,1.336000
selection,1051,1.349000
selection,1056,1.363000
selection,1061,1.375000
selection,1066,1.387000
selection,1071,1.402000
selection,1076,1.414000
selection,1081,1.426000
selection,1086,1.441000
selection,1091,1.454000
selection,1096,1.468000
selection,1101,1.480000
selection,1106,1.493000
selection,1111,1.509000
selection,1116,1.520000
selection,1121,1.534000
selection,1126,1.549000
selection,1131,1.562000
selection,1136,1.577000
selection,1141,1.588000
selection,1146,1.602000
selection,1151,1.618000
selection,1156,1.630000
selection,1161,1.646000
selection,1166,1.659000
selection,1171,1.671000
selection,1176,1.688000
selection,1181,1.702000
selection,1186,1.717000
selection,1191,1.729000
selection,1196,1.745000
selection,1201,1.759000
selection,1206,1.773000
selection,1211,1.789000
selection,1216,1.803000
selection,1221,1.819000
selection,1226,1.831000
selection,1231,1.847000
selection,1236,1.862000
selection,1241,1.879000
selection,1246,1.892000
selection,1251,1.909000
selection,1256,1.922000
selection,1261,1.938000
selection,1266,1.952000
selection,1271,1.970000
selection,1276,1.983000
selection,1281,2.001000
selection,1286,2.014000
selection,1291,2.032000
selection,1296,2.046000
